Participant ID,Condition,Round Number,Click Number,Click Time (ms),Is First Click,Is Last Click,Is Middle Click,Total Clicks in Round
67e30976bd517bc7e964fc0b,color,5,4,219,0,0,1,11
67e30976bd517bc7e964fc0b,color,5,5,217,0,0,1,11
67e30976bd517bc7e964fc0b,color,5,6,397,0,0,1,11
67e30976bd517bc7e964fc0b,color,5,7,485,0,0,1,11
67e30976bd517bc7e964fc0b,color,5,8,466,0,0,1,11
67e30976bd517bc7e964fc0b,color,5,9,399,0,0,1,11
67e30976bd517bc7e964fc0b,color,5,10,467,0,1,0,11
67e30976bd517bc7e964fc0b,color,6,0,496,1,0,0,11
67e30976bd517bc7e964fc0b,color,6,1,166,0,0,1,11
67e30976bd517bc7e964fc0b,color,6,2,199,0,0,1,11
67e30976bd517bc7e964fc0b,color,6,3,250,0,0,1,11
67e30976bd517bc7e964fc0b,color,6,4,617,0,0,1,11
67e30976bd517bc7e964fc0b,color,6,5,200,0,0,1,11
67e30976bd517bc7e964fc0b,color,6,6,250,0,0,1,11
67e30976bd517bc7e964fc0b,color,6,7,200,0,0,1,11
67e30976bd517bc7e964fc0b,color,6,8,217,0,0,1,11
67e30976bd517bc7e964fc0b,color,6,9,452,0,0,1,11
67e30976bd517bc7e964fc0b,color,6,10,314,0,1,0,11
67e30b18bd517bc7e964fc1e,monochrome,1,0,529,1,0,0,10
67e30b18bd517bc7e964fc1e,monochrome,1,1,150,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,1,2,250,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,1,3,184,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,1,4,183,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,1,5,450,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,1,6,150,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,1,7,300,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,1,8,949,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,1,9,1967,0,1,0,10
67e30b18bd517bc7e964fc1e,monochrome,2,0,2293,1,0,0,10
67e30b18bd517bc7e964fc1e,monochrome,2,1,166,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,2,2,250,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,2,3,200,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,2,4,234,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,2,5,350,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,2,6,184,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,2,7,1732,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,2,8,508,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,2,9,597,0,1,0,10
67e30b18bd517bc7e964fc1e,monochrome,3,0,406,1,0,0,10
67e30b18bd517bc7e964fc1e,monochrome,3,1,151,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,3,2,268,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,3,3,214,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,3,4,151,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,3,5,166,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,3,6,100,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,3,7,451,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,3,8,449,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,3,9,336,0,1,0,10
67e30b18bd517bc7e964fc1e,monochrome,4,0,629,1,0,0,10
67e30b18bd517bc7e964fc1e,monochrome,4,1,113,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,4,2,151,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,4,3,171,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,4,4,212,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,4,5,684,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,4,6,166,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,4,7,433,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,4,8,483,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,4,9,834,0,1,0,10
67e30b18bd517bc7e964fc1e,monochrome,5,0,461,1,0,0,10
67e30b18bd517bc7e964fc1e,monochrome,5,1,150,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,5,2,116,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,5,3,234,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,5,4,450,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,5,5,233,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,5,6,202,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,5,7,132,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,5,8,200,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,5,9,166,0,1,0,10
67e30b18bd517bc7e964fc1e,monochrome,6,0,312,1,0,0,10
67e30b18bd517bc7e964fc1e,monochrome,6,1,198,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,6,2,200,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,6,3,250,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,6,4,318,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,6,5,182,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,6,6,151,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,6,7,184,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,6,8,367,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,6,9,348,0,1,0,10
67e30b18bd517bc7e964fc1e,monochrome,7,0,328,1,0,0,10
67e30b18bd517bc7e964fc1e,monochrome,7,1,183,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,7,2,134,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,7,3,183,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,7,4,167,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,7,5,149,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,7,6,451,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,7,7,500,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,7,8,285,0,0,1,10
67e30b18bd517bc7e964fc1e,monochrome,7,9,198,0,1,0,10
67e30b18bd517bc7e964fc1e,color,1,0,431,1,0,0,10
67e30b18bd517bc7e964fc1e,color,1,1,268,0,0,1,10
67e30b18bd517bc7e964fc1e,color,1,2,166,0,0,1,10
67e30b18bd517bc7e964fc1e,color,1,3,199,0,0,1,10
67e30b18bd517bc7e964fc1e,color,1,4,202,0,0,1,10
67e30b18bd517bc7e964fc1e,color,1,5,415,0,0,1,10
67e30b18bd517bc7e964fc1e,color,1,6,150,0,0,1,10
67e30b18bd517bc7e964fc1e,color,1,7,184,0,0,1,10
67e30b18bd517bc7e964fc1e,color,1,8,183,0,0,1,10
67e30b18bd517bc7e964fc1e,color,1,9,600,0,1,0,10
67e30b18bd517bc7e964fc1e,color,2,0,428,1,0,0,10
67e30b18bd517bc7e964fc1e,color,2,1,133,0,0,1,10
67e30b18bd517bc7e964fc1e,color,2,2,233,0,0,1,10
67e30b18bd517bc7e964fc1e,color,2,3,334,0,0,1,10
67e30b18bd517bc7e964fc1e,color,2,4,166,0,0,1,10
67e30b18bd517bc7e964fc1e,color,2,5,150,0,0,1,10
67e30b18bd517bc7e964fc1e,color,2,6,200,0,0,1,10
67e30b18bd517bc7e964fc1e,color,2,7,317,0,0,1,10
67e30b18bd517bc7e964fc1e,color,2,8,183,0,0,1,10
67e30b18bd517bc7e964fc1e,color,2,9,352,0,1,0,10
67e30b18bd517bc7e964fc1e,color,3,0,342,1,0,0,10
67e30b18bd517bc7e964fc1e,color,3,1,151,0,0,1,10
67e30b18bd517bc7e964fc1e,color,3,2,199,0,0,1,10
67e30b18bd517bc7e964fc1e,color,3,3,167,0,0,1,10
67e30b18bd517bc7e964fc1e,color,3,4,166,0,0,1,10
67e30b18bd517bc7e964fc1e,color,3,5,434,0,0,1,10
67e30b18bd517bc7e964fc1e,color,3,6,249,0,0,1,10
67e30b18bd517bc7e964fc1e,color,3,7,251,0,0,1,10
67e30b18bd517bc7e964fc1e,color,3,8,185,0,0,1,10
67e30b18bd517bc7e964fc1e,color,3,9,349,0,1,0,10
67e30b18bd517bc7e964fc1e,color,4,0,393,1,0,0,10
67e30b18bd517bc7e964fc1e,color,4,1,199,0,0,1,10
67e30b18bd517bc7e964fc1e,color,4,2,184,0,0,1,10
67e30b18bd517bc7e964fc1e,color,4,3,233,0,0,1,10
67e30b18bd517bc7e964fc1e,color,4,4,200,0,0,1,10
67e30b18bd517bc7e964fc1e,color,4,5,187,0,0,1,10
67e30b18bd517bc7e964fc1e,color,4,6,280,0,0,1,10
67e30b18bd517bc7e964fc1e,color,4,7,183,0,0,1,10
67e30b18bd517bc7e964fc1e,color,4,8,441,0,0,1,10
67e30b18bd517bc7e964fc1e,color,4,9,260,0,1,0,10
67e30b18bd517bc7e964fc1e,color,5,0,294,1,0,0,10
67e30b18bd517bc7e964fc1e,color,5,1,237,0,0,1,10
67e30b18bd517bc7e964fc1e,color,5,2,280,0,0,1,10
67e30b18bd517bc7e964fc1e,color,5,3,217,0,0,1,10
67e30b18bd517bc7e964fc1e,color,5,4,235,0,0,1,10
67e30b18bd517bc7e964fc1e,color,5,5,264,0,0,1,10
67e30b18bd517bc7e964fc1e,color,5,6,167,0,0,1,10
67e30b18bd517bc7e964fc1e,color,5,7,283,0,0,1,10
67e30b18bd517bc7e964fc1e,color,5,8,201,0,0,1,10
67e30b18bd517bc7e964fc1e,color,5,9,166,0,1,0,10
67e30b18bd517bc7e964fc1e,color,6,0,377,1,0,0,10
67e30b18bd517bc7e964fc1e,color,6,1,150,0,0,1,10
67e30b18bd517bc7e964fc1e,color,6,2,234,0,0,1,10
67e30b18bd517bc7e964fc1e,color,6,3,501,0,0,1,10
67e30b18bd517bc7e964fc1e,color,6,4,251,0,0,1,10
67e30b18bd517bc7e964fc1e,color,6,5,181,0,0,1,10
67e30b18bd517bc7e964fc1e,color,6,6,233,0,0,1,10
67e30b18bd517bc7e964fc1e,color,6,7,318,0,0,1,10
67e30b18bd517bc7e964fc1e,color,6,8,183,0,0,1,10
67e30b18bd517bc7e964fc1e,color,6,9,200,0,1,0,10
67e47c75bd517bc7e964fe77,monochrome,1,0,431,1,0,0,11
67e47c75bd517bc7e964fe77,monochrome,1,1,255,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,1,2,239,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,1,3,134,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,1,4,367,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,1,5,248,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,1,6,350,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,1,7,194,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,1,8,289,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,1,9,1932,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,1,10,266,0,1,0,11
67e47c75bd517bc7e964fe77,monochrome,2,0,744,1,0,0,11
67e47c75bd517bc7e964fe77,monochrome,2,1,166,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,2,2,264,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,2,3,250,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,2,4,336,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,2,5,650,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,2,6,200,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,2,7,2366,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,2,8,333,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,2,9,500,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,2,10,917,0,1,0,11
67e47c75bd517bc7e964fe77,monochrome,3,0,836,1,0,0,11
67e47c75bd517bc7e964fe77,monochrome,3,1,181,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,3,2,408,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,3,3,582,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,3,4,433,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,3,5,168,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,3,6,214,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,3,7,183,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,3,8,316,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,3,9,287,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,3,10,367,0,1,0,11
67e47c75bd517bc7e964fe77,monochrome,4,0,989,1,0,0,11
67e47c75bd517bc7e964fe77,monochrome,4,1,218,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,4,2,250,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,4,3,265,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,4,4,267,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,4,5,184,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,4,6,283,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,4,7,217,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,4,8,981,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,4,9,8214,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,4,10,5184,0,1,0,11
67e47c75bd517bc7e964fe77,monochrome,5,0,724,1,0,0,11
67e47c75bd517bc7e964fe77,monochrome,5,1,333,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,5,2,217,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,5,3,416,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,5,4,350,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,5,5,268,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,5,6,332,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,5,7,334,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,5,8,249,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,5,9,218,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,5,10,301,0,1,0,11
67e47c75bd517bc7e964fe77,monochrome,6,0,657,1,0,0,11
67e47c75bd517bc7e964fe77,monochrome,6,1,147,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,6,2,453,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,6,3,216,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,6,4,1666,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,6,5,602,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,6,6,812,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,6,7,1831,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,6,8,2033,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,6,9,508,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,6,10,2993,0,1,0,11
67e47c75bd517bc7e964fe77,monochrome,7,0,393,1,0,0,11
67e47c75bd517bc7e964fe77,monochrome,7,1,269,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,7,2,334,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,7,3,531,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,7,4,212,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,7,5,290,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,7,6,217,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,7,7,283,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,7,8,250,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,7,9,199,0,0,1,11
67e47c75bd517bc7e964fe77,monochrome,7,10,3283,0,1,0,11
67e47c75bd517bc7e964fe77,color,1,0,569,1,0,0,11
67e47c75bd517bc7e964fe77,color,1,1,163,0,0,1,11
67e47c75bd517bc7e964fe77,color,1,2,236,0,0,1,11
67e47c75bd517bc7e964fe77,color,1,3,333,0,0,1,11
67e47c75bd517bc7e964fe77,color,1,4,167,0,0,1,11
67e47c75bd517bc7e964fe77,color,1,5,411,0,0,1,11
67e47c75bd517bc7e964fe77,color,1,6,272,0,0,1,11
67e47c75bd517bc7e964fe77,color,1,7,1083,0,0,1,11
67e47c75bd517bc7e964fe77,color,1,8,584,0,0,1,11
67e47c75bd517bc7e964fe77,color,1,9,1447,0,0,1,11
67e47c75bd517bc7e964fe77,color,1,10,4118,0,1,0,11
67e47c75bd517bc7e964fe77,color,2,0,459,1,0,0,11
67e47c75bd517bc7e964fe77,color,2,1,234,0,0,1,11
67e47c75bd517bc7e964fe77,color,2,2,165,0,0,1,11
67e47c75bd517bc7e964fe77,color,2,3,351,0,0,1,11
67e47c75bd517bc7e964fe77,color,2,4,149,0,0,1,11
67e47c75bd517bc7e964fe77,color,2,5,533,0,0,1,11
67e47c75bd517bc7e964fe77,color,2,6,365,0,0,1,11
67e47c75bd517bc7e964fe77,color,2,7,199,0,0,1,11
67e47c75bd517bc7e964fe77,color,2,8,201,0,0,1,11
67e47c75bd517bc7e964fe77,color,2,9,1267,0,0,1,11
67e47c75bd517bc7e964fe77,color,2,10,515,0,1,0,11
67e47c75bd517bc7e964fe77,color,3,0,692,1,0,0,11
67e47c75bd517bc7e964fe77,color,3,1,468,0,0,1,11
67e47c75bd517bc7e964fe77,color,3,2,182,0,0,1,11
67e47c75bd517bc7e964fe77,color,3,3,229,0,0,1,11
67e47c75bd517bc7e964fe77,color,3,4,656,0,0,1,11
67e47c75bd517bc7e964fe77,color,3,5,248,0,0,1,11
67e47c75bd517bc7e964fe77,color,3,6,1150,0,0,1,11
67e47c75bd517bc7e964fe77,color,3,7,701,0,0,1,11
67e47c75bd517bc7e964fe77,color,3,8,1032,0,0,1,11
67e47c75bd517bc7e964fe77,color,3,9,1101,0,0,1,11
67e47c75bd517bc7e964fe77,color,3,10,701,0,1,0,11
67e47c75bd517bc7e964fe77,color,4,0,324,1,0,0,11
67e47c75bd517bc7e964fe77,color,4,1,400,0,0,1,11
67e47c75bd517bc7e964fe77,color,4,2,166,0,0,1,11
67e47c75bd517bc7e964fe77,color,4,3,184,0,0,1,11
67e47c75bd517bc7e964fe77,color,4,4,317,0,0,1,11
67e47c75bd517bc7e964fe77,color,4,5,161,0,0,1,11
67e47c75bd517bc7e964fe77,color,4,6,203,0,0,1,11
67e47c75bd517bc7e964fe77,color,4,7,418,0,0,1,11
67e47c75bd517bc7e964fe77,color,4,8,227,0,0,1,11
67e47c75bd517bc7e964fe77,color,4,9,166,0,0,1,11
67e47c75bd517bc7e964fe77,color,4,10,4670,0,1,0,11
67e47c75bd517bc7e964fe77,color,5,0,424,1,0,0,11
67e47c75bd517bc7e964fe77,color,5,1,205,0,0,1,11
67e47c75bd517bc7e964fe77,color,5,2,230,0,0,1,11
67e47c75bd517bc7e964fe77,color,5,3,334,0,0,1,11
67e47c75bd517bc7e964fe77,color,5,4,300,0,0,1,11
67e47c75bd517bc7e964fe77,color,5,5,553,0,0,1,11
67e47c75bd517bc7e964fe77,color,5,6,312,0,0,1,11
67e47c75bd517bc7e964fe77,color,5,7,652,0,0,1,11
67e47c75bd517bc7e964fe77,color,5,8,700,0,0,1,11
67e47c75bd517bc7e964fe77,color,5,9,749,0,0,1,11
67e47c75bd517bc7e964fe77,color,5,10,1183,0,1,0,11
67e47c75bd517bc7e964fe77,color,6,0,328,1,0,0,11
67e47c75bd517bc7e964fe77,color,6,1,149,0,0,1,11
67e47c75bd517bc7e964fe77,color,6,2,300,0,0,1,11
67e47c75bd517bc7e964fe77,color,6,3,282,0,0,1,11
67e47c75bd517bc7e964fe77,color,6,4,428,0,0,1,11
67e47c75bd517bc7e964fe77,color,6,5,324,0,0,1,11
67e47c75bd517bc7e964fe77,color,6,6,234,0,0,1,11
67e47c75bd517bc7e964fe77,color,6,7,366,0,0,1,11
67e47c75bd517bc7e964fe77,color,6,8,199,0,0,1,11
67e47c75bd517bc7e964fe77,color,6,9,5197,0,0,1,11
67e47c75bd517bc7e964fe77,color,6,10,3321,0,1,0,11
67e47e04bd517bc7e964fe8e,color,1,0,386,1,0,0,12
67e47e04bd517bc7e964fe8e,color,1,1,290,0,0,1,12
67e47e04bd517bc7e964fe8e,color,1,2,253,0,0,1,12
67e47e04bd517bc7e964fe8e,color,1,3,183,0,0,1,12
67e47e04bd517bc7e964fe8e,color,1,4,199,0,0,1,12
67e47e04bd517bc7e964fe8e,color,1,5,367,0,0,1,12
67e47e04bd517bc7e964fe8e,color,1,6,200,0,0,1,12
67e47e04bd517bc7e964fe8e,color,1,7,482,0,0,1,12
67e47e04bd517bc7e964fe8e,color,1,8,333,0,0,1,12
67e47e04bd517bc7e964fe8e,color,1,9,200,0,0,1,12
67e47e04bd517bc7e964fe8e,color,1,10,635,0,0,1,12
67e47e04bd517bc7e964fe8e,color,1,11,664,0,1,0,12
67e47e04bd517bc7e964fe8e,color,2,0,606,1,0,0,12
67e47e04bd517bc7e964fe8e,color,2,1,232,0,0,1,12
67e47e04bd517bc7e964fe8e,color,2,2,348,0,0,1,12
67e47e04bd517bc7e964fe8e,color,2,3,621,0,0,1,12
67e47e04bd517bc7e964fe8e,color,2,4,314,0,0,1,12
67e47e04bd517bc7e964fe8e,color,2,5,350,0,0,1,12
67e47e04bd517bc7e964fe8e,color,2,6,169,0,0,1,12
67e47e04bd517bc7e964fe8e,color,2,7,149,0,0,1,12
67e47e04bd517bc7e964fe8e,color,2,8,584,0,0,1,12
67e47e04bd517bc7e964fe8e,color,2,9,416,0,0,1,12
67e47e04bd517bc7e964fe8e,color,2,10,185,0,0,1,12
67e47e04bd517bc7e964fe8e,color,2,11,530,0,1,0,12
67e47e04bd517bc7e964fe8e,color,3,0,736,1,0,0,12
67e47e04bd517bc7e964fe8e,color,3,1,236,0,0,1,12
67e47e04bd517bc7e964fe8e,color,3,2,227,0,0,1,12
67e47e04bd517bc7e964fe8e,color,3,3,462,0,0,1,12
67e47e04bd517bc7e964fe8e,color,3,4,668,0,0,1,12
67e47e04bd517bc7e964fe8e,color,3,5,417,0,0,1,12
67e47e04bd517bc7e964fe8e,color,3,6,633,0,0,1,12
67e47e04bd517bc7e964fe8e,color,3,7,516,0,0,1,12
67e47e04bd517bc7e964fe8e,color,3,8,232,0,0,1,12
67e47e04bd517bc7e964fe8e,color,3,9,500,0,0,1,12
67e47e04bd517bc7e964fe8e,color,3,10,1150,0,0,1,12
67e47e04bd517bc7e964fe8e,color,3,11,184,0,1,0,12
67e47e04bd517bc7e964fe8e,color,4,0,612,1,0,0,12
67e47e04bd517bc7e964fe8e,color,4,1,166,0,0,1,12
67e47e04bd517bc7e964fe8e,color,4,2,200,0,0,1,12
67e47e04bd517bc7e964fe8e,color,4,3,200,0,0,1,12
67e47e04bd517bc7e964fe8e,color,4,4,348,0,0,1,12
67e47e04bd517bc7e964fe8e,color,4,5,868,0,0,1,12
67e47e04bd517bc7e964fe8e,color,4,6,484,0,0,1,12
67e47e04bd517bc7e964fe8e,color,4,7,650,0,0,1,12
67e47e04bd517bc7e964fe8e,color,4,8,534,0,0,1,12
67e47e04bd517bc7e964fe8e,color,4,9,247,0,0,1,12
67e47e04bd517bc7e964fe8e,color,4,10,233,0,0,1,12
67e47e04bd517bc7e964fe8e,color,4,11,316,0,1,0,12
67e47e04bd517bc7e964fe8e,color,5,0,393,1,0,0,12
67e47e04bd517bc7e964fe8e,color,5,1,151,0,0,1,12
67e47e04bd517bc7e964fe8e,color,5,2,149,0,0,1,12
67e47e04bd517bc7e964fe8e,color,5,3,204,0,0,1,12
67e47e04bd517bc7e964fe8e,color,5,4,165,0,0,1,12
67e47e04bd517bc7e964fe8e,color,5,5,147,0,0,1,12
67e47e04bd517bc7e964fe8e,color,5,6,170,0,0,1,12
67e47e04bd517bc7e964fe8e,color,5,7,213,0,0,1,12
67e47e04bd517bc7e964fe8e,color,5,8,1264,0,0,1,12
67e47e04bd517bc7e964fe8e,color,5,9,839,0,0,1,12
67e47e04bd517bc7e964fe8e,color,5,10,148,0,0,1,12
67e47e04bd517bc7e964fe8e,color,5,11,469,0,1,0,12
67e47e04bd517bc7e964fe8e,color,6,0,574,1,0,0,12
67e47e04bd517bc7e964fe8e,color,6,1,166,0,0,1,12
67e47e04bd517bc7e964fe8e,color,6,2,185,0,0,1,12
67e47e04bd517bc7e964fe8e,color,6,3,333,0,0,1,12
67e47e04bd517bc7e964fe8e,color,6,4,148,0,0,1,12
67e47e04bd517bc7e964fe8e,color,6,5,162,0,0,1,12
67e47e04bd517bc7e964fe8e,color,6,6,172,0,0,1,12
67e47e04bd517bc7e964fe8e,color,6,7,849,0,0,1,12
67e47e04bd517bc7e964fe8e,color,6,8,319,0,0,1,12
67e47e04bd517bc7e964fe8e,color,6,9,133,0,0,1,12
67e47e04bd517bc7e964fe8e,color,6,10,316,0,0,1,12
67e47e04bd517bc7e964fe8e,color,6,11,438,0,1,0,12
67e47e04bd517bc7e964fe8e,color,7,0,365,1,0,0,12
67e47e04bd517bc7e964fe8e,color,7,1,116,0,0,1,12
67e47e04bd517bc7e964fe8e,color,7,2,239,0,0,1,12
67e47e04bd517bc7e964fe8e,color,7,3,182,0,0,1,12
67e47e04bd517bc7e964fe8e,color,7,4,168,0,0,1,12
67e47e04bd517bc7e964fe8e,color,7,5,566,0,0,1,12
67e47e04bd517bc7e964fe8e,color,7,6,151,0,0,1,12
67e47e04bd517bc7e964fe8e,color,7,7,167,0,0,1,12
67e47e04bd517bc7e964fe8e,color,7,8,132,0,0,1,12
67e47e04bd517bc7e964fe8e,color,7,9,1002,0,0,1,12
67e47e04bd517bc7e964fe8e,color,7,10,834,0,0,1,12
67e47e04bd517bc7e964fe8e,color,7,11,598,0,1,0,12
67e47e04bd517bc7e964fe8e,monochrome,1,0,381,1,0,0,12
67e47e04bd517bc7e964fe8e,monochrome,1,1,274,0,0,1,12
67e47e04bd517bc7e964fe8e,monochrome,1,2,234,0,0,1,12
67e47e04bd517bc7e964fe8e,monochrome,1,3,232,0,0,1,12
67e47e04bd517bc7e964fe8e,monochrome,1,4,217,0,0,1,12
67e47e04bd517bc7e964fe8e,monochrome,1,5,183,0,0,1,12
67e47e04bd517bc7e964fe8e,monochrome,1,6,533,0,0,1,12
67e47e04bd517bc7e964fe8e,monochrome,1,7,199,0,0,1,12
67e47e04bd517bc7e964fe8e,monochrome,1,8,416,0,0,1,12
67e47e04bd517bc7e964fe8e,monochrome,1,9,334,0,0,1,12
67e47e04bd517bc7e964fe8e,monochrome,1,10,351,0,0,1,12
67e47e04bd517bc7e964fe8e,monochrome,1,11,433,0,1,0,12
67e47e04bd517bc7e964fe8e,monochrome,2,0,508,1,0,0,12
67e47e04bd517bc7e964fe8e,monochrome,2,1,168,0,0,1,12
67e47e04bd517bc7e964fe8e,monochrome,2,2,233,0,0,1,12
67e47e04bd517bc7e964fe8e,monochrome,2,3,166,0,0,1,12
67e47e04bd517bc7e964fe8e,monochrome,2,4,166,0,0,1,12
67e47e04bd517bc7e964fe8e,monochrome,2,5,328,0,0,1,12
67e47e04bd517bc7e964fe8e,monochrome,2,6,306,0,0,1,12
67e47e04bd517bc7e964fe8e,monochrome,2,7,163,0,0,1,12
67e47e04bd517bc7e964fe8e,monochrome,2,8,170,0,0,1,12
67e47e04bd517bc7e964fe8e,monochrome,2,9,251,0,0,1,12
67e47e04bd517bc7e964fe8e,monochrome,2,10,282,0,0,1,12
